Zone,Latitude,Longitude,Elevation,Urban Density,Rainfall,Relative_Humidity,Wind_Speed,Cloud_Coverage,Bright_Sunshine,Avg Temp,Flood?,Flood Risk
Mirdif,25.2203,55.4162,8.0,1,48,39.22011136778339,5.817064248597882,0.23726942105554472,9.142672280137583,24.06805994870471,0,0
Deira,25.276987,55.296249,4.0,2,55,68.75345970490318,1.7265355720628695,0.32594538478313817,10.562195132688501,20.13268379677635,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,67.11194709713004,7.405229035611488,0.15455766687068584,1.0395249050955866,22.850168160083427,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,38.488146308029016,9.719167116775903,0.3225752926702278,10.578500944725128,21.31650602639499,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,38.35020009300726,9.275734759492487,0.592426572625797,11.506940472216076,41.753583483871296,1,1
International City,25.1634,55.4179,6.5,1,45,85.09904245351588,7.791614932032207,0.8244347685538392,3.3632658506831317,21.799132591906897,1,1
Dubai Marina,25.08,55.14,6.0,2,42,35.503872564063855,1.3014188406578342,0.9374364454534188,3.7033749802620917,33.768777507533784,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,93.35473173603923,3.027985190053324,0.008559403355665407,5.886442145928164,40.512635729898136,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,62.48064520797439,6.794495543504255,0.3573318495571213,10.835631522394827,35.93804646469845,0,0
International City,25.1634,55.4179,6.5,1,45,78.13247860982091,3.977666117837569,0.8640465844073556,0.6547697698655321,19.56639277956897,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,92.08776522667907,2.8316268904326467,0.08566686197351359,11.779133121137056,34.87065726446046,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,37.83075948586293,9.063806457390777,0.5160006883362539,8.475102750519309,39.39781946424837,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,35.456894955679346,9.908475058611444,0.9073845558989373,4.043041310488984,16.631956819494253,1,1
International City,25.1634,55.4179,6.5,1,45,54.210932605247805,9.11796167788829,0.0013653103619842843,2.63126047606896,26.582964713925417,0,0
Deira,25.276987,55.296249,4.0,2,55,65.27683249251754,6.542915627294131,0.6758488481381449,7.056609002912151,33.89958712693945,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,57.589899917644864,3.943325550357979,0.6896529027045127,0.6408868244462087,26.785243357989643,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,64.68902921056406,0.2112876923919127,0.6582022212749105,4.479429884156751,36.36386569487378,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,48.96514452202517,8.292192527597805,0.6495428226252057,1.1977163542295326,28.18431053955061,1,1
International City,25.1634,55.4179,6.5,1,45,40.59161513888468,3.573064701857284,0.8198136779606012,0.3124153871008204,30.167699121546832,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,82.45745143314322,5.875926581033809,0.06338873983304849,2.9406540176687272,43.16919747337691,0,0
Deira,25.276987,55.296249,4.0,2,55,57.55226060164155,1.7910972668648761,0.7862397703519431,11.775369409494294,23.555964505334707,1,1
International City,25.1634,55.4179,6.5,1,45,76.41518869894071,8.78853112202086,0.41624381109926,4.102259988453779,18.135916337461474,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,89.56394902794527,6.996752141602213,0.13685528329650687,3.0923679637800996,20.710534952115275,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,70.80745542813284,7.199455675564721,0.9444616140105384,8.901507853766233,44.82241079544177,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,74.37558598770872,6.32299261844879,0.7236200996337885,10.52762739102341,31.460482142150127,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,62.92956355528346,1.5741929917032205,0.4003627908532651,2.318965050468613,27.80996831242856,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,79.80209338251649,7.116608923964857,0.49406204671476583,1.765382992060093,33.26464901666151,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,58.825902434024236,1.762657310122776,0.20473836380457378,3.614012925323573,27.271057177093617,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,83.47227064856722,9.494079943530334,0.7158255680971408,3.1947843605945185,26.24783295377874,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,50.753456936019624,0.23978801718208653,0.15707254782163094,0.5829084128510402,20.21062320611095,0,0
Dubai Marina,25.08,55.14,6.0,2,42,98.50221705273546,9.478620211843001,0.3512235460409795,3.9662010159919814,19.313373710576514,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,75.73230971166463,5.91504857164903,0.39791184998755225,5.2580539993558055,34.09346747965776,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,53.51020168612631,4.440421638477698,0.5132252585637976,3.614511616690589,31.904263852371876,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,76.76405264620013,2.02541633722869,0.6338229618435399,3.283540783118369,28.56091155694969,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,89.13870548702468,6.606016595025159,0.5544597326576305,7.786485584668161,17.711595240436452,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,58.071047775278274,4.006438907980679,0.7358755940348004,2.855967038352438,36.66480604029598,1,1
Mirdif,25.2203,55.4162,8.0,1,48,55.6632323027208,3.7800540957736084,0.834957223850534,9.064873971683898,27.279497129628812,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,94.61437295181776,5.9944788755005955,0.14275895905442437,1.1949453006261646,21.07488343653233,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,57.773093934822626,4.794303546146174,0.7456411377645034,9.804163030512209,27.4110427780134,1,1
International City,25.1634,55.4179,6.5,1,45,99.87756185052183,8.620624509439875,0.5397390443671228,0.6945995535613747,28.66034542936138,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,34.239672697371375,4.056034125497614,0.5966010459902186,1.3399522024486328,16.77436580053758,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,95.25913083232946,4.967503824312481,0.14562230089943728,6.164277518828612,33.87088531788379,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,61.492297758472404,7.659526685617387,0.38831757006533285,11.455273086766791,26.570478557694543,0,0
International City,25.1634,55.4179,6.5,1,45,87.4239615159764,6.5370126341417585,0.35968526696098835,7.155897146788725,27.78990812306292,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,95.27615594979702,8.128110475274127,0.44322489449840297,3.443016448925946,15.29776100954752,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,95.7298857146871,4.07242092417269,0.886591785386138,1.4313231654236462,36.43075644640248,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,36.82059197965236,3.738640581237375,0.7871023349244173,3.916816555495447,28.486589978035976,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,48.937486195022274,8.262350732308017,0.37660922894473914,0.5840713746101978,39.632300460848654,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,89.6431934468111,2.7932052263971476,0.9676427978477791,10.904696803039226,33.75458010532502,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,33.125965558166826,0.9308329141306715,0.5230622885115666,3.4329453710499127,43.74383740694792,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,69.39422761910387,5.514392443683173,0.6282400561553957,4.448772551859845,33.82564750276588,0,0
Mirdif,25.2203,55.4162,8.0,1,48,97.08237405347502,0.17076758498812405,0.9511361730389204,8.013229213030387,18.205381493661573,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,46.2155090632445,6.474448800912427,0.42124603994006826,1.3018824254888988,34.95395932761297,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,44.61574635197421,7.141607516762569,0.7167435556282933,8.184635850476448,38.07410917222421,1,1
Mirdif,25.2203,55.4162,8.0,1,48,61.63867588546607,3.898356957764028,0.00952942291710901,2.995851054730112,20.916397792510345,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,72.41737199661974,7.244319487955471,0.09050578123253983,11.928555882737935,16.12053633114415,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,44.26337448259615,9.179197547256235,0.08999034323702348,2.286929097999545,31.51600399862113,1,1
Deira,25.276987,55.296249,4.0,2,55,61.088797030191564,6.953775212090093,0.4718727926503067,5.74900888871378,42.6214820750377,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,43.64722820780334,3.7266967996153055,0.15278608406434202,8.479229525538258,40.84252373026778,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,51.94210077541174,0.7216522996302077,0.6646768065962606,5.234652203412684,27.153645296315517,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,52.74886534171296,4.290774209949991,0.941137468776034,10.617797596802708,21.97014646293192,1,1
Dubai Marina,25.08,55.14,6.0,2,42,77.26071077849247,3.934698235553272,0.14025117138477639,5.652088846187771,25.929195779424333,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,77.5192275441455,0.545960447214543,0.04051989342638729,3.093360828542816,21.463312282138148,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,49.055942009584406,0.9608313661106005,0.580739458527698,6.957252121532337,29.024097195321637,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,47.588279416598944,0.5311235554751503,0.4755513644165924,2.0082541360289583,37.42779415636984,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,97.3199434739993,4.6620601552991054,0.7368518341007088,6.054142936224205,19.029257829354872,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,62.41045366542186,3.1724761239351187,0.044665898175370033,3.3728128154961925,31.703848337369276,1,1
International City,25.1634,55.4179,6.5,1,45,40.041202501284474,5.121279928215586,0.7294283818987652,1.3362948626642046,43.24818316505551,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,69.95610452262477,6.551299255583535,0.01835696478356108,6.386632995965414,39.05772391754151,1,1
Deira,25.276987,55.296249,4.0,2,55,53.06219047301424,5.569838991991803,0.44963203428031284,0.44765660537898144,29.229483940069414,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,53.465337477702036,0.4274868410140653,0.20224022067133385,5.736498705897377,40.43632775316859,1,1
International City,25.1634,55.4179,6.5,1,45,48.502178326015944,1.4527194715487357,0.4478730033572422,10.870675763884567,27.215704711680182,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,47.92849411071634,1.3224412473556202,0.3534053847680899,5.606147576683393,41.32407050051593,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,95.37716503969196,0.6569525439900381,0.27682902936022835,8.650898795567532,20.432299740708267,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,88.85498134233146,7.341685409036131,0.7862365256794678,7.155844045786449,21.88179224790578,1,1
International City,25.1634,55.4179,6.5,1,45,56.60401967923663,3.9915267312770064,0.15108606617391918,5.120130903853136,18.255986395666948,0,0
Mirdif,25.2203,55.4162,8.0,1,48,81.18995306778389,3.9850836285398072,0.8303206385727393,10.529199827768165,22.85422193073819,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,50.88214666856213,6.065722543230243,0.8747019794131905,7.474217228172674,41.64765771279727,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,70.78151527370636,1.5810943354222884,0.9578548383213298,6.5631799957556956,20.579401290143565,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,89.93048943504998,7.448383321669993,0.6339176239800559,11.649077209441831,17.76602100761285,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,69.12329934365721,5.122881349249725,0.21374057145234604,1.7620962836359046,20.343921549493558,1,1
Deira,25.276987,55.296249,4.0,2,55,49.030241338102854,5.847484975299433,0.8180203861068853,9.374936333296196,19.500630955626594,1,1
Dubai Marina,25.08,55.14,6.0,2,42,46.913166448848344,8.851467070358336,0.5791340464909942,11.279239317268287,38.74026769326517,0,0
Dubai Marina,25.08,55.14,6.0,2,42,79.20964632637524,0.5515120560405051,0.49979137041110844,6.192811055506577,37.59054661650488,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,91.72204863997139,9.118118678386725,0.5090885617897902,1.4113876274913335,22.23377584668912,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,65.05598770267297,1.7627178560139,0.17079320042187096,7.855489806588413,34.79114658476294,0,0
Mirdif,25.2203,55.4162,8.0,1,48,66.9680796042162,7.998260478815036,0.7473203688416302,10.743151713768793,26.023333739874378,1,1
Deira,25.276987,55.296249,4.0,2,55,73.41149460847221,3.6937856762188312,0.39320194415981136,6.355632354772771,24.551753643236868,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,70.49840109630648,3.4207761552412475,0.12599369548621298,8.738465054602631,28.048565376585785,0,0
Mirdif,25.2203,55.4162,8.0,1,48,98.38815844172196,7.806289445547857,0.612021997375419,3.0879975854058523,22.9191817139305,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,36.82010369961312,6.284729076607403,0.09635722005169822,5.842144455813502,20.341026059918498,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,68.04334249590758,7.1949735181688865,0.34185767559904134,2.5511645256039035,35.81636605898488,1,1
Dubai Marina,25.08,55.14,6.0,2,42,75.60691708344734,8.880039562961226,0.33298609526813727,3.6527747321507245,30.882511951246656,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,70.23838277683181,4.702536138443193,0.7756859722368886,4.610337344329805,42.31285115345844,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,38.81521083765371,8.823343334554917,0.2767168063432539,7.273381445043537,29.151465496785484,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,87.55251915922787,0.881633810869008,0.8123456420639634,9.233019966817777,17.071069173384927,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,59.57692093821464,1.280218251421258,0.5032405597775573,4.871695649425883,44.514630165315225,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,65.01223130822382,8.667528448063264,0.2993044388432091,4.086289539655235,39.24328120564425,0,0
Dubai Marina,25.08,55.14,6.0,2,42,46.05828477980252,0.6229447956645995,0.7455414340804092,5.624729755875341,23.386783969631416,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,35.0549495258822,0.6465661404767076,0.49089020025578245,11.299392779282282,41.833199115075324,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,41.10842837707121,9.885872621975048,0.9456306015057396,5.235643417160881,41.871745335702684,0,0
Jebel Ali,25.01016,55.062446,11.0,0,20,82.58508122682719,0.5999268262872148,0.4708986554748924,2.813764845964691,19.857839373039774,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,52.74217825623924,8.970521506343045,0.48127492208320355,6.528303131695296,40.753611368425354,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,74.35155543197925,9.192410572819167,0.47316029415576977,8.1200456466245,17.740152450903,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,67.41383790426411,5.091830666940233,0.17446856765497354,0.38145505471865526,22.25110857760407,0,0
International City,25.1634,55.4179,6.5,1,45,78.92707256555983,7.072227014552118,0.5916843788693629,1.5418188854450405,40.26016425104997,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,79.78545984705116,1.6591286703437114,0.28061099603981254,11.008115978481705,20.59121018320907,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,59.653287423502015,3.3521495529809133,0.9342986041412322,0.16033925395924875,16.100009932711018,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,89.86730070693173,1.0029892447239297,0.20011943219408845,5.0275878179636795,28.289208433309675,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,76.55089034924998,0.35991358603380985,0.004744802610837984,2.113756483325042,27.180314834899974,1,1
Mirdif,25.2203,55.4162,8.0,1,48,30.478258775484473,1.8766764700328975,0.3480288894875334,7.47390128408918,20.411779416210816,0,0
Mirdif,25.2203,55.4162,8.0,1,48,97.13013768015581,6.898196560384752,0.2381017396535422,9.648478717829946,41.919440362157204,1,1
Mirdif,25.2203,55.4162,8.0,1,48,68.42564848477332,4.066913547642263,0.4813433029384332,8.22701767665126,32.95636603760457,1,1
Deira,25.276987,55.296249,4.0,2,55,44.558192423576564,4.4403020083923295,0.6307929724702858,8.350632314205997,17.56015832305271,1,1
Mirdif,25.2203,55.4162,8.0,1,48,56.3287695474841,8.672145204533217,0.6170755851625721,1.6087781319829162,33.44884605838443,1,1
International City,25.1634,55.4179,6.5,1,45,71.58081328371414,8.796355723903575,0.08293737174964677,3.1303650731500348,17.085486665314274,0,0
Mirdif,25.2203,55.4162,8.0,1,48,38.050310482712646,7.7420464188124525,0.27423248997534877,10.518578684222938,27.341512235174736,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,46.377193638277646,6.235731738431628,0.23145856464229453,10.742222044855659,40.42041117248396,0,0
Mirdif,25.2203,55.4162,8.0,1,48,32.6201774323959,0.8459561370524515,0.37717553093099343,1.8232369385857146,28.269764257352094,0,0
Dubai Marina,25.08,55.14,6.0,2,42,82.84159088114569,6.735840912242953,0.2802027476945854,1.0201143324916564,39.757921377347394,1,1
Dubai Marina,25.08,55.14,6.0,2,42,33.063843839120594,4.784119936405119,0.15259990912978572,8.055112604138566,26.364828102178983,0,0
International City,25.1634,55.4179,6.5,1,45,72.07423595574876,8.075022789752213,0.13526527737236516,4.278475806455694,22.705928466289965,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,75.52766387848492,6.5005403906660995,0.6031013524755152,7.126057934591227,17.629259154914248,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,78.5524582278736,7.9468604444601985,0.5459321349427967,1.520483846032672,17.41558076824736,1,1
Deira,25.276987,55.296249,4.0,2,55,51.77840730512662,6.3357332027521736,0.3571138630143539,0.06339638491909305,15.63593662937469,1,1
Deira,25.276987,55.296249,4.0,2,55,74.59644768153444,4.347981346377453,0.7973347921589433,0.9959600760960781,17.12265736733353,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,68.83488667955324,6.438329660260818,0.09509678367317953,10.460738465001807,32.04599053370323,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,58.24621586407237,3.6915543906723327,0.24497214561443748,2.6945680913426786,30.332925828672316,1,1
Deira,25.276987,55.296249,4.0,2,55,41.033653128266565,6.208544051840882,0.135114006684672,3.5311727670559656,33.23082064351691,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,76.98583193580495,3.9465086905967004,0.0004843002287056031,4.327263728703528,18.88769189920925,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,67.96702045431898,3.956474740836422,0.521364080490853,2.4111655114519794,39.74964369163543,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,34.41255119573053,7.078774519650731,0.9982977740080795,10.96576935044055,36.693347349589644,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,31.177903049488666,7.3657706189101315,0.10030493282758401,9.852954373499815,19.394477142578744,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,44.83761202588954,4.767784825301916,0.5412690649101172,3.0302829374171654,24.513784606857868,1,1
Mirdif,25.2203,55.4162,8.0,1,48,63.04662173407283,3.234998459134398,0.8325672515613648,10.86411619480722,37.66477884315109,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,53.05839374222083,4.923755961473174,0.8630228549988241,6.38492477208082,33.82937753503843,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,74.37263944361621,2.2740200948504308,0.35498183321121435,0.7723112652377648,15.786896269248611,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,89.36836534142432,9.451079126744398,0.863057960436111,10.422797744034115,22.048955367864952,1,1
Deira,25.276987,55.296249,4.0,2,55,36.46632442604094,5.448393262061132,0.4249918168000769,6.542860546492937,25.49813201531127,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,42.94835216647827,1.348980112717345,0.45444827820319333,4.653172712417284,16.886841268654415,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,64.82272811671095,1.5397451064801393,0.409079435749091,11.596205619187048,29.81339457319256,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,38.6990274284331,8.928913442389883,0.4839326742315333,0.747195495620407,28.795507779535953,0,0
International City,25.1634,55.4179,6.5,1,45,97.14167148288237,4.645068706097005,0.3210972288974966,4.6122743276516935,34.572137533244174,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,65.30205130791103,1.0273399556270657,0.02929809900654734,4.889530305451598,25.197402636775607,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,89.2172739768899,2.4953676648428234,0.3130103305473665,8.480051178569827,36.63036354756086,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,44.146561528013265,7.750963441275202,0.8600387078760111,5.7472142878726915,42.090403869416285,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,57.83396930607071,6.369869114887335,0.49131618471588623,0.39560187097839394,19.92543386551337,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,87.29753584927593,0.1337142234024069,0.3430713366834457,1.3721487702789914,41.550314217257636,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,57.894487252005575,6.922632869125708,0.5874228777383915,9.935943019418648,18.316672617858245,0,0
Downtown Dubai,25.197197,55.274376,5.0,2,60,60.127139396888694,5.758939584650568,0.34316229793840525,4.11284395924412,25.665348652853744,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,83.0833065941947,5.195951276022538,0.5946763649446932,6.421854085486692,35.797184036738855,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,59.27627070593999,9.506449224936006,0.35701617729370927,9.337492473623152,25.66720658892742,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,76.9084260898785,1.4840865352663357,0.2519632467502365,2.582505286599177,26.623782337501005,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,80.78572410998147,4.41236322045658,0.8364718604348028,7.660889990837793,16.33255906420284,1,1
International City,25.1634,55.4179,6.5,1,45,95.69800541244953,7.823764524233955,0.26579439324558274,5.357161868442526,34.98204841239518,1,1
Deira,25.276987,55.296249,4.0,2,55,93.56652561564435,8.05706904201411,0.37259788767769575,7.209318026731152,27.711818923586833,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,34.72152548866679,1.6116207026938334,0.5755553387052776,9.627901284540098,30.380802530771128,1,1
International City,25.1634,55.4179,6.5,1,45,38.83660403964069,3.2141721900519995,0.8190988824157791,10.810651838795529,41.687695157797236,0,0
Expo 2020 Site,24.95351,55.038,12.0,0,25,63.98312431969187,3.75980659379242,0.8575642723032333,0.981935990971722,43.73155138260602,0,0
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,78.56630839431412,8.505638147984516,0.8664584067449296,9.362417633185526,19.851093806173235,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,71.62729219955395,6.042247861540037,0.7986457510638516,2.0399061310105804,34.2350683869884,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,40.0861775697192,6.139371707349548,0.35209822815326697,0.39351595528553407,44.06843857253874,0,0
Dubai Marina,25.08,55.14,6.0,2,42,92.25769153201676,7.968516928412078,0.7054593364102039,11.504539839874038,44.812918428827324,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,41.05034357430026,2.0290549236046984,0.11046506295814662,1.1682485156251379,29.770040546393535,0,0
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,68.85084643966118,6.6482497419970885,0.8198145970742997,7.013218186804831,19.19265371203759,1,1
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,52.94517842452102,0.9679726425197799,0.8814595014091411,11.482895805238126,20.267643611282974,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,96.2697394320815,3.173600943549335,0.600601117515633,3.5937059237514886,26.702790318560673,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,80.28985220413594,1.0809993578023325,0.7546701376866947,3.6405607741835997,40.054199714188684,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,78.17589469349869,2.9096420829550027,0.7849053284165659,7.465855240134482,21.48583211190435,1,1
Jebel Ali,25.01016,55.062446,11.0,0,20,74.6352337136808,3.892716451842775,0.2322291477631745,7.393493834492267,33.9159766193374,0,0
Dubai Silicon Oasis,25.1212,55.3773,9.0,1,36,43.813118344095045,5.072640926357314,0.08423050339013871,6.428896914918759,20.071348111289613,0,0
Dubai Marina,25.08,55.14,6.0,2,42,50.9126200318136,0.8139025315202753,0.47135976242636557,0.17705917872975574,20.65701972066873,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,60.697790341335164,8.283980243486438,0.21578592723333156,4.240824108186576,26.14767960709127,1,1
International City,25.1634,55.4179,6.5,1,45,53.16476276103377,0.768553884496952,0.3820128596839859,1.7947278555040702,40.81147515908099,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,30.769654382879985,2.577453423721654,0.3712101401531649,1.7456125255923722,38.41107883677016,0,0
Deira,25.276987,55.296249,4.0,2,55,69.87187763657208,0.8006723372780133,0.9361347199713634,10.6650864625582,42.39373164573681,1,1
Deira,25.276987,55.296249,4.0,2,55,67.38063215422675,5.227019474483385,0.361504772153146,4.912276422093444,31.207669269573245,1,1
International City,25.1634,55.4179,6.5,1,45,39.871438214881536,0.08982340988026971,0.9479627903063138,3.53030593603125,32.750365021928665,1,1
Deira,25.276987,55.296249,4.0,2,55,38.33755078705303,5.38587217439423,0.42200399887860396,3.817544979813755,27.209205267404368,1,1
International City,25.1634,55.4179,6.5,1,45,56.12140398746034,3.9520560756021803,0.38243108037329365,1.7205223345407559,33.037399441499375,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,86.34346495169466,4.563476061007414,0.7407914687156767,11.308523374476326,23.99356454356534,1,1
Al Barsha,25.1078,55.2077,7.5,1,40,39.2370765102077,7.1139506353077,0.4147364039735829,3.7122778679398842,36.97778182205096,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,82.2838338420907,8.79109562929701,0.9871619836580446,9.560824856320846,33.83252021182068,1,1
Al Quoz Industrial,25.1357,55.2311,7.0,1,35,66.38951216059151,6.562373400933125,0.8875688482787716,0.5683047679099755,24.620574968740602,1,1
Downtown Dubai,25.197197,55.274376,5.0,2,60,35.826988298436824,6.183690941432438,0.5256755177059411,5.916734052917377,24.560368357394026,1,1
Deira,25.276987,55.296249,4.0,2,55,35.97923576714837,6.728188242637718,0.7269043206741934,7.982388002167058,40.57519575324872,1,1
Dubai Creek Harbour,25.204849,55.342674,3.0,2,58,49.28454119946005,9.563509654727913,0.866627183585878,4.6741898706442075,16.31793014486676,1,1
Mirdif,25.2203,55.4162,8.0,1,48,43.3452785658596,3.117486280628876,0.8841450740117873,0.5898765907284904,43.94236597238708,1,1
Bur Dubai,25.253174,55.297916,3.5,2,50,45.6144168292744,3.094062585947995,0.8961526030300034,2.3798003562336736,23.391300463853085,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,65.2163851301533,9.998425665422321,0.06761983707975161,4.043212168898614,34.03895293536999,0,0
Bur Dubai,25.253174,55.297916,3.5,2,50,81.04470670419906,8.18397552925454,0.2526469750869065,2.4425282980399308,18.296028797530738,1,1
Dubai Marina,25.08,55.14,6.0,2,42,73.9891401974215,3.709471779882141,0.1644097262747376,11.036052650179904,36.693499291610415,0,0
Al Barsha,25.1078,55.2077,7.5,1,40,80.10092599035005,6.32244944074269,0.4633623857042034,1.6873128569699007,24.315082450318712,1,1
Expo 2020 Site,24.95351,55.038,12.0,0,25,59.13645665204204,0.7393543260329871,0.32461797157379246,8.914211517981304,38.08300361589709,0,0
